824303,Nabinagar,Aurangabad(BH)
851115,Begusarai,Begusarai
851213,Khagaria,Khagaria
851127,Begusarai,Begusarai
851129,Begusarai,Begusarai
851135,Begusarai,Begusarai
851203,Khagaria,Khagaria
851205,Khagaria,Khagaria
851211,Balia,Begusarai
851131,Begusarai,Begusarai
851117,Begusarai,Begusarai
851217,Khagaria,Begusarai
851218,Begusarai,Begusarai
851133,Begusarai,Begusarai
851118,Begusarai,Begusarai
851210,Begusarai,Begusarai
851214,Khagaria,Khagaria
851111,Teghra,Begusarai
848201,Khagaria,Begusarai
851112,Barauni,Begusarai
851113,Begusarai,Begusarai
851116,Begusarai,Begusarai
852161,Khagaria,Khagaria
851128,Begusarai,Begusarai
848202,Begusarai,Begusarai
851212,Khagaria,Khagaria
851130,Begusarai,Begusarai
851201,Khagaria,Khagaria
848204,Khagaria,Begusarai
851202,Khagaria,Khagaria
851204,Khagaria,Khagaria
851215,Khagaria,Begusarai
851216,Khagaria,Khagaria
851132,Begusarai,Begusarai
848203,Khagaria,Khagaria
851134,Begusarai,Begusarai
851126,Begusarai,Begusarai
851114,Begusarai,Begusarai
851204,Khagaria,Khagaria
851101,Begusarai,Begusarai
851101,Begusarai,Begusarai
851101,Begusarai,Begusarai
802202,Piru,Bhojpur
802223,Piru,Bhojpur
802155,Jagdishpur,Bhojpur
802204,Piro,Bhojpur
802159,Jagdishpur,Bhojpur
802205,Piru,Bhojpur
802222,Piru,Bhojpur
802207,Piru,Bhojpur
802209,Piru,Bhojpur
802302,Arrah,Bhojpur
802152,Jagdishpur,Bhojpur
802154,Behea,Bhojpur
802165,Jagdishpur,Bhojpur
802158,Jagdishpur,Bhojpur
802183,Jagdishpur,Bhojpur
802112,Dumraon,Buxar
802130,Dumraon,Buxar
802103,Buxar,Buxar
802102,Buxar,Buxar
802316,Arrah,Bhojpur
802166,Shahpur,Bhojpur
802201,Arrah,Bhojpur
802203,Arrah,Bhojpur
802206,Arrah,Bhojpur
802161,Arrah,Bhojpur
802162,Arrah,Bhojpur
802208,Piru,Bhojpur
802164,Arrah,Bhojpur
802210,Arrah,Bhojpur
802301,Arrah,Bhojpur
802301,Arrah,Bhojpur
802301,Arrah,Bhojpur
802301,Arrah,Bhojpur
802301,Arrah,Bhojpur
802301,Arrah,Bhojpur
802301,Arrah,Bhojpur
802101,Buxar,Buxar
802101,Buxar,Buxar
802114,Chausa,Buxar
802135,Buxar,Buxar
802113,Rajpur,Buxar
802116,Buxar,Buxar
802117,Rajpur,Buxar
802118,Simri,Buxar
802122,Rajpur,Buxar
802123,Itarhi,Buxar
802128,Buxar,Buxar
802131,Simri,Buxar
802111,Duraon,Buxar
802120,Dumraon,Buxar
802119,Dumraon,Buxar
802136,Dumraon ,Buxar
802115,Dumraon,Buxar
802125,Kesath ,Buxar
802127,Dumraon,Buxar
802126,Dumraon,Buxar
802129,Dumraon,Buxar
802133,Dumraon ,Buxar
802134,Dumraon,Buxar
802311,Arrah,Bhojpur
802351,Shahpur,Bhojpur
802312,Arrah,Bhojpur
802156,Arrah,Bhojpur
802313,Arrah,Bhojpur
802157,Arrah,Bhojpur
802314,Arrah,Bhojpur
802160,Arrah,Bhojpur
802163,Koilwar,Bhojpur
847407,Darbhanga,Darbhanga
847422,Benipur,Darbhanga
847423,Benipur,Darbhanga
847103,Darbhanga,Darbhanga
847104,Darbhanga,Darbhanga
847428,Darbhanga,Darbhanga
847122,Darbhanga,Darbhanga
847302,Darbhanga,Darbhanga
847303,Darbhanga,Darbhanga
847304,Darbhanga,Darbhanga
847106,Darbhanga,Darbhanga
847121,Darbhanga,Darbhanga
847115,Darbhanga,Darbhanga
847306,Darbhanga,Darbhanga
847337,Darbhanga,Darbhanga
846007,Darbhanga,Darbhanga
847101,Darbhanga,Darbhanga
847105,Darbhnaga,Darbhanga
847203,Biraul,Darbhanga
847204,Darbhanga,Darbhanga
847427,Biraul,Darbhanga
847301,Darbhanga,Darbhanga
847429,Darbhanga,Darbhanga
847405,Benipur,Darbhanga
845401,Motihari,East Champaran
845302,Bankatwa,East Champaran
845432,Tetaria,East Champaran
845437,Turkaulia,East Champaran
845411,Areraj,East Champaran
845414,Pakri Dayal,East Champaran
845458,Areraj,East Champaran
845304,Ghorasahan,East Champaran
845415,Chiraia,East Champaran
845427,Dhaka,East Champaran
845416,Chakia(Pipra),East Champaran
845413,Kalyanpur,East Champaran
845426,Mehsi,East Champaran
845420,Madhuban,East Champaran
845417,Sangrampur,East Champaran
845456,Sugauli,East Champaran
845305,Raxaul,East Champaran
845301,Raxaul,East Champaran
845431,Ramgarhwa,East Champaran
845435,Banjaria,East Champaran
845433,Ramgarhwa,East Champaran
845434,Sangrampur,East Champaran
845412,Chakia(Pipra),East Champaran
845428,Pakri Dayal,East Champaran
845418,Dhaka,East Champaran
845425,Areraj,East Champaran
845423,Kotwa,East Champaran
845422,Harsidhi,East Champaran
845436,Tetaria,East Champaran
845429,Piprakothi,East Champaran
845424,Kesaria,East Champaran
845457,Patahi,East Champaran
845440,Raxaul,East Champaran
845315,Chiraia,East Champaran
845303,Ghorasahan,East Champaran
845406,Tetaria,East Champaran
845419,Paharpur,East Champaran
845401,Motihari,East Champaran
845401,Motihari,East Champaran
845401,Motihari,East Champaran
845401,Motihari,East Champaran
845401,Motihari,East Champaran
845430,Phenhara,East Champaran
804417,Jehanabad,Jehanabad
804418,Jehanabad,Jehanabad
804427,Jehanabad,Jehanabad
804422,Jehanabad,Jehanabad
804402,Arwal,Gaya
804421,Arwal,Gaya
804419,Arwal,Gaya
804423,Karpi,Gaya
804426,Jehanabad,Jehanabad
804428,Arwal,Gaya
804408,Jehanabad,Jehanabad
804430,Arwal,Gaya
804432,Jehanabad,Jehanabad
804405,Jehanabad,Jehanabad
804406,Ghoshi,Jehanabad
804424,Jehanabad,Jehanabad
823005,Gaya,Gaya
823311,Atri,Gaya
823001,Gaya,Gaya
823002,Gaya,Gaya
804403,Belaganj,Gaya
824231,Bodhgaya,Gaya
823004,Gaya,Gaya
823001,Gaya,Gaya
804404,Gaya,Gaya
823001,Gaya,Gaya
823001,Gaya,Gaya
823001,Gaya,Gaya
824237,Bodh Gaya,Gaya
823002,Gaya,Gaya
823003,Gaya,Gaya
823001,Gaya,Gaya
824232,Fatehpur Block,Gaya
823001,Gaya,Gaya
823001,Gaya,Gaya
824118,Guraru,Gaya
804407,Hulasganj,Jehanabad
823001,Gaya,Gaya
824233,Khizirsarai,Gaya
823002,Gaya,Gaya
824235,Tikari ,Gaya
824234,Gaya,Gaya
823001,Gaya,Gaya
824209,Paraiya,Gaya
823001,Gaya,Gaya
824236,Tekari,Gaya
804420,Jehanabad,Jehanabad
804429,Jehanabad,Jehanabad
804425,Jehanabad,Jehanabad
805135,Atri,Gaya
805236,Atri,Gaya
823003,Manpur,Gaya
823002,Gaya,Gaya
847451,Nirmali,Supaul
847232,Madhubani,Madhubani
847421,Madhubani,Madhubani
847231,Pandaul,Madhubani
847213,Madhubani,Madhubani
847211,Madhubani,Madhubani
847408,Jhanjharpur,Madhubani
847305,Benipatti,Madhubani
847108,Phulparas,Madhubani
847452,Nirmali,Supaul
847234,Madhubani,Madhubani
847409,Phulparas,Madhubani
847235,Madhubani,Madhubani
847215,Madhubani,Madhubani
847238,Madhubani,Madhubani
847236,Madhubani,Madhubani
847308,Benipatti,Madhubani
847239,Madhubani,Madhubani
847424,Jhanjharpur,Madhubani
847410,Jhanjharpur,Madhubani
847109,Jhanjharpur,Madhubani
847401,Andhratharhi,Madhubani
847222,Benipatti,Madhubani
847224,Madhubani,Madhubani
847102,Benipatti,Madhubani
847225,Jaynagar,Madhubani
847223,Benipatti,Madhubani
847212,Sadar Madhubani,Madhubani
847402,Jhanjharpur,Madhubani
847226,Jainagar,Madhubani
847226,Jainagar,Madhubani
847404,Jhanjharpur,Madhubani
847404,Andhratharhi,Madhubani
847403,Jhanjharpur,Madhubani
847229,Madhubani,Madhubani
847228,Jaynagar,Madhubani
847230,Benipatti,Madhubani
847227,Benipatti,Madhubani
811307,Jamui,Jamui
811308,Jhajha,Jamui
811201,Munger,Munger
811201,Munger,Munger
811201,Munger,Munger
811201,Munger,Munger
811201,Munger,Munger
811201,Munger,Munger
811311,Lakhisarai,Lakhisarai
811105,Sheikhpura,Sheikhpura
811105,Sheikhpura,Sheikhpura
811214,Jamalpur,Munger
811310,Lakhisarai,Lakhisarai
811311,Lakhisarai,Lakhisarai
811105,Sheikhpura,Sheikhpura
811101,Barbigha,Sheikhpura
811103,Shekhopur Sarai,Sheikhpura
811212,Dharhara,Munger
811107,Sheikhpura,Sheikhpura
811112,Surajgarha,Lakhisarai
811214,Jamalpur,Munger
811211,Bariarpur,Munger
811213,Haweli Kharagpur,Munger
811305,Gidhaur,Jamui
811312,Laxmipur,Jamui
811315,Sikandra,Jamui
811202,Munger,Munger
811314,Sono,Jamui
811303,Chakai,Jamui
811309,Lakhisarai,Lakhisarai
811104,Sarmera,Nalanda
811308,Jhajha,Jamui
811106,Surajgarha,Lakhisarai
811301,Aliganj,Jamui
811316,Jhajha,Jamui
811302,Barhiya,Lakhisarai
811304,Sheikhpur,Sheikhpura
811317,Khaira,Jamui
811313,Laxmipur,Jamui
811102,Sheikhpura,Sheikhpura
811201,Munger,Munger
811311,Lakhisarai,Lakhisarai
811201,Munger,Munger
843107,Paroo,Muzaffarpur
843122,Paroo,Muzaffarpur
843123,Motipur,Muzaffarpur
843109,Kanti,Muzaffarpur
843321,Katra,Muzaffarpur
844120,Kurhani,Muzaffarpur
843125,Sahebganj,Muzaffarpur
843130,Kanti,Muzaffarpur
843124,Motipur,Muzaffarpur
843108,Kanti,Muzaffarpur
843128,Minapur,Muzaffarpur
843111,Motipur,Muzaffarpur
843129,Bochaha,Muzaffarpur
843112,Paroo,Muzaffarpur
843115,Bandra,Muzaffarpur
843113,Bandra,Muzaffarpur
842001,Mushahari,Muzaffarpur
842001,Mushahari,Muzaffarpur
842002,Mushahari,Muzaffarpur
842002,Mushahari,Muzaffarpur
843117,Minapur,Muzaffarpur
843126,Minapur,Muzaffarpur
843119,Maniari,Muzaffarpur
843118,Bochaha,Muzaffarpur
842001,Mushahari,Muzaffarpur
842001,Mushahari,Muzaffarpur
842001,Mushahari,Muzaffarpur
842001,Mushahari,Muzaffarpur
842001,Mushahari,Muzaffarpur
842005,Mushahari,Muzaffarpur
842003,Mushahari,Muzaffarpur
844127,Kurhani,Muzaffarpur
842004,Bochaha,Muzaffarpur
843312,Aurai,Muzaffarpur
843101,Saraiya,Muzaffarpur
844112,Kurhani,Muzaffarpur
843103,Bochaha,Muzaffarpur
843102,Sakra,Muzaffarpur
843127,Motipur,Muzaffarpur
843104,Sakra,Muzaffarpur
843121,Muraul,Muzaffarpur
843105,Sakra,Muzaffarpur
843120,Paroo,Muzaffarpur
843106,Paroo,Muzaffarpur
801301,Ekangersarai,Nalanda
801302,Hilsa,Nalanda
801304,Karaipersurai,Nalanda
801305,Nagarnausa,Nalanda
801303,Ishlampur,Nalanda
801306,Telhara,Nalanda
803211,Athmalgola,Patna
803212,Bakhtiarpur,Patna
803213,Barh,Patna
803214,Barh,Patna
803301,Mokama,Patna
803302,Mokama,Patna
803303,Mokama,Patna
803307,Pandaak,Patna
803221,Pandarak,Patna
803306,Ghoswari,Patna
803120,Tharthari,Nalanda
801307,Tharthari,Nalanda
803108,Chandi,Nalanda
803107,Asthama,Nalanda
803111,Silao,Nalanda
803115,Giriak,Nalanda
803116,Rajgir,Nalanda
803117,Silao,Nalanda
803110,Harnaut,Nalanda
803114,Parwalpur,Nalanda
803119,Rahui,Nalanda
803113,Nursarai,Nalanda
803118,Biharsharif,Nalanda
803101,Bihar,Nalanda
803101,Bihar,Nalanda
803101,Bihar,Nalanda
803101,Bihar,Nalanda
803118,Sohsarai,Nalanda
803118,Sohsarai,Nalanda
803302,Mokama,Patna
803213,Barh,Patna
845438,Bettiah,West Champaran
845453,Bettiah,West Champaran
845104,Bettiah,West Champaran
845306,Bettiah,West Champaran
845454,Bettiah,West Champaran
845438,Bettiah,West Champaran
845455,Bettiah,West Champaran
845105,Bettiah,West Champaran
845438,Bettiah,West Champaran
845106,Bettiah,West Champaran
845307,Bettiah,West Champaran
845107,Bettiah,West Champaran
845101,Bagaha-1,West Champaran
845438,Bettiah,West Champaran
845438,Bettiah,West Champaran
845438,Bettiah,West Champaran
845449,Bettiah,West Champaran
845449,Bettiah,West Champaran
845450,Bettiah,West Champaran
845451,Bettiah,West Champaran
845102,Bettiah,West Champaran
845103,Bettiah,West Champaran
845459,Bettiah,West Champaran
845452,Bettiah,West Champaran
821301,Akorhi Gola,Rohtas
821302,Rohtas,Rohtas
802211,Dawath,Rohtas
821303,Rohtas,Rohtas
821304,Rohtas,Rohtas
821101,Bhabua,Kaimur (Bhabua)
821102,Bhagwanpur,Kaimur (Bhabua)
802212,Bikramganj,Rohtas
821104,Chenari,Rohtas
821103,Chainpur,Kaimur (Bhabua)
821305,Dehri,Rohtas
821306,Dehri,Rohtas
802226,Dawath,Rohtas
802213,Dinara,Rohtas
821105,Durgawati,Kaimur (Bhabua)
821307,Dehri,Rohtas
821307,Dehri,Rohtas
821307,Dehri,Rohtas
821115,Sasaram,Rohtas
802215,Garh Nokha,Rohtas
802214,Karakat,Rohtas
821310,Nasriganj,Rohtas
821106,Chainpur,Kaimur (Bhabua)
821308,Tilouthu,Rohtas
821309,Nasriganj,Rohtas
821107,Sasaram,Rohtas
802216,Dawath,Rohtas
821112,Kochas,Rohtas
821108,Koura,Kaimur (Bhabua)
821108,Kudra,Kaimur (Bhabua)
802217,Sasaram,Rohtas
821109,Mohania,Kaimur (Bhabua)
821310,Nasriganj,Rohtas
802218,Bikramganj,Rohtas
802132,Ramgarh,Kaimur (Bhabua)
821115,Sasaram,Rohtas
821110,Ramgarh,Kaimur (Bhabua)
802219,Dehri,Rohtas
821311,Rohtas,Rohtas
802220,Nokha,Rohtas
821115,Sasaram,Rohtas
821115,Sasaram,Rohtas
821111,Sheosagar,Rohtas
802221,Surajpura,Rohtas
821113,Sasaram,Rohtas
821312,Tilouthu,Rohtas
802212,Bikramganj,Rohtas
852114,Madhepura,Madhepura
852113,Madhepura,Madhepura
852113,Madhepura,Madhepura
852113,Madhepura,Madhepura
852201,Kahara,Saharsa
852202,Kahra,Saharsa
852113,Madhepura Mdg,Madhepura
852212,Kahra,Saharsa
854340,Basantpur,Supaul
854338,Birpur,Supaul
852105,Saraigarh,Supaul
854339,Birpur,Supaul
852109,Raghopur,Supaul
852110,Supaul,Supaul
852111,Raghopur,Supaul
852215,Raghopur,Supaul
852125,Pratapganj,Supaul
852130,Supaul,Supaul
852131,Supaul,Supaul
852138,Kishanpur,Supaul
852124,Sattar,Saharsa
852216,Mahishi,Saharsa
852122,Murliganj,Madhepura
852107,Patarghat,Saharsa
852217,Sonbarsa,Saharsa
852112,Kumarkhand,Madhepura
852214,Triveniganj,Supaul
852139,Triveniganj,Supaul
852220,Udakishunganj,Madhepura
852137,Chhatapur,Supaul
852126,Salkhua,Saharsa
852127,Simri Bakhtiarpur,Saharsa
852221,Sour Bazar,Saharsa
852219,Shah Alam Nagar,Madhepura
852128,Singheshwar,Madhepura
852116,Chousa,Madhepura
852218,Pipra Bazar,Supaul
852123,Nauhatta,Saharsa
852115,Gwalapara,Madhepura
852108,Gamahria,Supaul
852106,Simri Bakhtiarpur,Saharsa
852213,Chausa,Madhepura
852101,Bihariganj,Madhepura
852129,Sonbarsa,Saharsa
852121,Madhepura,Madhepura
841403,Chapra,Saran
841202,Chapra,Saran
841201,Chapra,Saran
841301,Chapra,Saran
841204,Ekma,Saran
841205,Chapra,Saran
841301,Chapra,Saran
841206,Chapra,Saran
841207,Chapra,Saran
841208,Chapra,Saran
841209,Chapra,Saran
841301,Chapra,Saran
841211,Chapra,Saran
841311,Chapra,Saran
841312,Revelganj,Saran
841212,Chapra,Saran
841412,Chapra,Saran
841213,Jalalpur,Saran
841214,Chapra,Saran
841301,Chapra,Saran
841313,Chapra,Saran
841215,Chapra,Saran
841223,Chapra,Saran
841216,Chapra,Saran
841217,Chapra,Saran
841316,Chapra,Saran
841219,Chapra,Saran
841302,Chapra,Saran
841224,Chapra,Saran
841225,Chapra,Saran
841220,Ekma,Saran
841301,Chapra,Saran
841305,Chapra,Saran
841222,Chapra,Saran
841101,Chapra,Saran
841101,Chapra,Saran
841221,Chapra,Saran
841422,Baniapur,Saran
841401,Chapra,Saran
841402,Chapra,Saran
841460,Chapra,Saran
841410,Chapra,Saran
841443,Chapra,Saran
841411,Chapra,Saran
841414,Chapra,Saran
841415,Chapra,Saran
841419,Chapra,Saran
841417,Chapra,Saran
841218,Chapra,Saran
841442,Chapra,Saran
841421,Chapra,Saran
841424,Chapra,Saran
843360,Katra,Sitamarhi
841231,Andar,Siwan
841287,Siwan,Siwan
841404,Siwan,Siwan
841286,Hasanpura,Siwan
841232,Siwan,Siwan
841406,Siwan,Siwan
841408,Siwan,Siwan
841226,Siwan,Siwan
841203,Siwan,Siwan
841234,Siwan,Siwan
841233,Siwan,Siwan
841235,Siwan,Siwan
841509,Siwan,Siwan
841210,Siwan,Siwan
841227,Siwan,Siwan
841434,Siwan,Siwan
841435,Siwan,Siwan
841236,Siwan,Siwan
841237,Siwan,Siwan
841416,Siwan,Siwan
841502,Siwan,Siwan
841240,Siwan,Siwan
841238,Siwan,Siwan
841239,Siwan,Siwan
841507,Siwan,Siwan
841439,Siwan,Siwan
841241,Siwan,Siwan
841242,Siwan,Siwan
841504,Siwan,Siwan
841243,Siwan,Siwan
841226,Siwan,Siwan
841226,Siwan,Siwan
841244,Siwan,Siwan
841506,Siwan,Siwan
841245,Siwan,Siwan
841441,Gopalganj,Gopalganj
841405,Gopalganj,Gopalganj
841425,Gopalganj,Gopalganj
841426,Gopalganj,Gopalganj
841508,Gopalganj,Gopalganj
841407,Gopalganj,Gopalganj
841409,Gopalganj,Gopalganj
841427,Gopalganj,Gopalganj
841428,Gopalganj,Gopalganj
841436,Gopalganj,Gopalganj
841413,Gopalganj,Gopalganj
841437,Gopalganj,Gopalganj
841501,Gopalganj,Gopalganj
841438,Gopalganj,Gopalganj
841503,Gopalganj,Gopalganj
841420,Gopalganj,Gopalganj
841505,Gopalganj,Gopalganj
841423,Gopalganj,Gopalganj
841440,Gopalganj,Gopalganj
844121,Lalganj,Vaishali
844506,Mahnar,Vaishali
844507,Mahnar,Vaishali
844122,Mahuwa,Vaishali
843114,Patepur,Vaishali
844123,Bhagwanpur,Vaishali
844508,Raghopur,Vaishali
844124,Rajapakar,Vaishali
844509,Sahdei Buzurg,Vaishali
844125,Bhagwanpur,Vaishali
844126,Mahua,Vaishali
844101,Hajipur,Vaishali
844128,Vaishali,Vaishali
844111,Paedhi Belsar,Vaishali
844113,Vaishali,Vaishali
844501,Mahnar,Vaishali
844114,Bhagwanpur,Vaishali
844503,Bidupur,Vaishali
844502,Bidupur,Vaishali
844115,Bidupur,Vaishali
844504,Desari,Vaishali
844117,Lalganj,Vaishali
844116,Rajapakar,Vaishali
844119,Goroul,Vaishali
844118,Goroul,Vaishali
844101,Hajipur,Vaishali
844102,Hajipur,Vaishali
844505,Jhandaha,Vaishali
843110,Patepur,Vaishali
803202,Patna City,Patna
800024,Phulwari,Patna
800001,Phulwari,Patna
801112,Danapur,Patna
800023,Phulwari,Patna
800020,Sampatchak,Patna
800001,Phulwari,Patna
801108,Danapur,Patna
804452,Masaurhi,Patna
800001,Phulwari,Patna
804454,Masaurhi,Patna
801113,Danapur,Patna
801109,Danapur,Patna
800001,Phulwari,Patna
800001,Phulwari,Patna
800001,Phulwari,Patna
801110,Paliganj,Patna
800013,Phulwari,Patna
800014,Phulwari,Patna
804453,Masaurhi,Patna
801505,Patna Sadar,Patna
800015,Phulwari,Patna
800001,Phulwari,Patna
800001,Phulwari,Patna
800010,Phulwari,Patna
801111,Danapur,Patna
801506,Phulwari,Patna
800001,Phulwari,Patna
800011,Dinapur-Cum-Khagaul,Patna
800014,Phulwari,Patna
800021,Phulwari,Patna
800001,Phulwari,Patna
800020,Sampatchak,Patna
800001,Phulwari,Patna
800009,Sampatchak,Patna
800020,Sampatchak,Patna
800008,Sampatchak,Patna
800008,Sampatchak,Patna
800007,Sampatchak,Patna
800007,Sampatchak,Patna
800004,Phulwari,Patna
800020,Sampatchak,Patna
800026,Sampatchak,Patna
800008,Sampatchak,Patna
800004,Sampatchak,Patna
800008,Sampatchak,Patna
800008,Sampatchak,Patna
800006,Sampatchak,Patna
800008,Sampatchak,Patna
800006,Sampatchak,Patna
800007,Sampatchak,Patna
800004,Sampatchak,Patna
800008,Sampatchak,Patna
800004,Sampatchak,Patna
800001,Phulwari,Patna
800005,Sampatchak,Patna
800008,Sampatchak,Patna
800016,Sampatchak,Patna
800020,Sampatchak,Patna
800008,Sampatchak,Patna
800020,Sampatchak,Patna
800026,Sampatchak,Patna
800002,Phulwari,Patna
800025,Phulwari,Patna
801102,Paliganj,Patna
800022,Phulwari,Patna
801501,Dinapur-Cum-Khagaul,Patna
800014,Phulwari,Patna
801103,Danapur,Patna
801104,Paliganj,Patna
800001,Phulwari,Patna
800001,Phulwari,Patna
800018,Dinapur-Cum-Khagaul,Patna
800017,Phulwari,Patna
800001,Phulwari,Patna
800001,Phulwari,Patna
800019,Phulwari,Patna
801503,Dinapur-Cum-Khagaul,Patna
800012,Dinapur-Cum-Khagaul,Patna
800011,Dinapur-Cum-Khagaul,Patna
801503,Dinapur-Cum-Khagaul,Patna
800001,Phulwari,Patna
803201,Patna City,Patna
800001,Phulwari,Patna
804451,Punpun,Patna
800001,Phulwari,Patna
800001,Phulwari,Patna
800001,Phulwari,Patna
801105,Dinapur-Cum-Khagaul,Patna
801105,Dinapur-Cum-Khagaul,Patna
800003,Phulwari,Patna
160030,Chandigarh,Chandigarh
160003,Chandigarh,Chandigarh
160004,Chandigarh,Chandigarh
160014,Chandigarh,Chandigarh
160012,Chandigarh,Chandigarh
160018,Chandigarh,Chandigarh
160001,Chandigarh,Chandigarh
160002,Chandigarh,Chandigarh
160101,Chandigarh,Chandigarh
160101,Chandigarh,Chandigarh
160001,Chandigarh,Chandigarh
160019,Chandigarh,Chandigarh
160002,Chandigarh,Chandigarh
160009,Chandigarh,Chandigarh
160009,Chandigarh,Chandigarh
160011,Chandigarh,Chandigarh
160011,Chandigarh,Chandigarh
160012,Chandigarh,Chandigarh
160014,Chandigarh,Chandigarh
160015,Chandigarh,Chandigarh
160015,Chandigarh,Chandigarh
160018,Chandigarh,Chandigarh
160019,Chandigarh,Chandigarh
160022,Chandigarh,Chandigarh
160022,Chandigarh,Chandigarh
160023,Chandigarh,Chandigarh
160019,Chandigarh,Chandigarh
160030,Chandigarh,Chandigarh
160030,Chandigarh,Chandigarh
160022,Chandigarh,Chandigarh
160022,Chandigarh,Chandigarh
160036,Chandigarh,Chandigarh
160036,Chandigarh,Chandigarh
160047,Chandigarh,Chandigarh
160047,Chandigarh,Chandigarh
160001,Chandigarh,Chandigarh
160020,Chandigarh,Chandigarh
160019,Chandigarh,Chandigarh
160016,Chandigarh,Chandigarh
160005,Chandigarh,Chandigarh
160017,Chandigarh,Chandigarh
490001,Durg,Durg
495555,Bilaspur,Bilaspur(CGH)
496005,Raigarh,Raigarh
491230,Dondi,Durg
491001,Durg,Durg
497117,Lakhanpur,Surguja
494237,Kondagaon,Bastar
491996,Sahaspur Lohara,Kabirdham
493196,Simga,Raipur
492009,Raipur,Raipur
493113,Raipur,Raipur
493195,Raipur,Raipur
493555,Pithora,Mahasamund
492001,Raipur,Raipur
493335,Kasdol,Raipur
493344,Kasdol,Raipur
493225,Kharora,Raipur
493663,Kurud,Dhamtari
493526,Baloda Bazar,Raipur
493445,Mahasamund,Mahasamund
492101,Raipur,Raipur
493778,Nagri,Dhamtari
493881,Rajim,Raipur
492109,Chhura,Raipur
493228,Pallari,Raipur
493661,Abhanpur,Raipur
493441,Arang,Raipur
493449,Mahasamund,Mahasamund
493332,Baloda Bazar,Raipur
493554,Mahasamund,Mahasamund
493118,Bhatapara,Raipur
493118,Bhatapara,Raipur
493222,Bilaigarh,Raipur
493338,Bilaigarh,Raipur
492001,Raipur,Raipur
493996,Chhura,Raipur
492001,Raipur,Raipur
492001,Raipur,Raipur
493890,Deobhog,Raipur
493773,Dhamtari,Dhamtari
493773,Dhamtari,Dhamtari
493773,Dhamtari,Dhamtari
493889,Gariaband,Raipur
492004,Raipur,Raipur
493992,Phingeshwar,Raipur
492001,Raipur,Raipur
492009,Raipur,Raipur
492001,Raipur,Raipur
492001,Raipur,Raipur
493885,Phingeshwar,Raipur
492010,Raipur,Raipur
493331,Baloda Bazar,Raipur
493776,Dhamtari,Dhamtari
492112,Basna,Mahasamund
493558,Saraipali,Mahasamund
493559,Bhatgaon,Raipur
492010,Raipur,Raipur
492004,Raipur,Raipur
493101,Simga,Raipur
492099,Dharsiwa,Raipur
492005,Raipur,Raipur
492001,Raipur,Raipur
493229,Raipur,Raipur
495001,Bilaspur,Bilaspur(CGH)
495686,Janjgir,Janjgir-champa
496109,Gharghoda,Raigarh
496108,Tamnar,Raigarh
495448,Pondi Uproda,Korba
495003,Bilaspur,Bilaspur(CGH)
495452,Korba,Korba
495006,Bilaspur,Bilaspur(CGH)
491995,Kawardha,Kawardha
494450,Bhairamgarh,Bijapur(CGH)
493770,Dhamtari,Dhamtari
492002,Raipur,Raipur
493662,Kurud,Dhamtari
493888,Bindranawagarh,Raipur
492012,Raipur,Raipur
492014,Raipur,Raipur
493887,Gariaband,Gariaband
493891,Gariaband,Gariaband
493448,GP Village Komakhan of  Mahasa,Mahasamund
492016,Raipur,Raipur
492017,Raipur,Raipur
494332,Kanker,Kanker
497450,Khadgawan,Koriya
494001,Jagdalpur,Bastar
494334,Kanker,Kanker
495001,Bilaspur,Bilaspur(CGH)
495677,Korba,Korba
491001,Durg,Durg
491441,Rajnandgaon,Rajnandgaon
490001,Durg,Durg
497001,Ambikapur,Surguja
492001,Raipur,Raipur
495668,Janjgir,Janjgir-champa
494001,Jagdalpur,Bastar
494010,Jagdalpur,Bastar
494111,Konta,Dantewada
494122,Konta,Dantewada
494114,Konta,Dantewada
494115,Konta,Dantewada
494221,Jagdalpur,Bastar
494222,Jagdalpur,Bastar
494223,Jagdalpur,Bastar
494224,Jagdalpur,Bastar
494226,Kondagaon,Bastar
494226,Kondagaon,Bastar
494228,Kondagaon,Bastar
494229,Kondagaon,Bastar
494230,Keshkal,Bastar
494331,Keshkal,Bastar
494334,Kanker,Kanker
494333,Kanker,Kanker
494335,Narharpur,Kanker
494336,Kanker,Kanker
494337,Charama,Kanker
494347,Keshkal,Bastar
494441,Dantewada,Dantewada
494442,Jagdalpur,Bastar
494444,Bijapur,Bijapur(CGH)
494446,Bhopalpatnam,Bijapur(CGH)
494447,Bhopalpatnam,Bijapur(CGH)
494448,Bhopalpatnam,Bijapur(CGH)
494449,Dantewada,Dantewada
494552,Dantewada,Dantewada
494553,Dantewada,Dantewada
494556,Dantewada,Dantewada
494635,Bhanupratappur,Kanker
494661,Narayanpur,Narayanpur
494665,Antagarh,Kanker
494669,Bhanupratappur,Kanker
494670,Kanker,Kanker
494771,Pakhanjore,Kanker
494777,Pakhanjore,Kanker
494776,Pakhanjore,Kanker
495552,Akaltara,Janjgir-champa
495559,Baloda,Janjgir-champa
495116,Kargiroad,Bilaspur(CGH)
495001,Bilaspur,Bilaspur(CGH)
495001,Bilaspur,Bilaspur(CGH)
495004,Bilaspur,Bilaspur(CGH)
495004,Bilaspur,Bilaspur(CGH)
495224,Bilha,Bilaspur(CGH)
495220,Bilha,Bilaspur(CGH)
495004,Bilaspur,Bilaspur(CGH)
495112,Takhatpur,Bilaspur(CGH)
